"gene_id","Control72h1","Control72h2","Control72h3","OVA72h1","OVA72h2","OVA72h3","OVA72h4"
"Foxd3",0.037143577,0,0.020470189,0,0,0,0.091175562
"Foxd4",0,0,0,0,0,0,0
"Foxe1",0.016421641,0.038024672,0,0,0.019790115,0,0.040446285
"Foxe3",0,0,0,0,0,0.058473609,0
"Foxf1",65.51661324,49.33215655,77.30858316,33.87615099,34.18902467,37.25138831,35.22216474
"Foxf2",20.8977435,15.73254206,29.21671381,13.15223027,15.4785556,13.09821237,16.20168383
"Foxg1",0.016860918,0.019456077,0,0,0,0,0.020762967
"Foxh1",0.030350122,0,0,0.127660008,0,0,0.094319724
"Foxi1",0,0,0,0,0,0,0
"Foxi2",0,0,0,0,0,0,0
"Foxi3",0,0,0,0,0,0,0
"Foxj1",14.54215077,12.71469291,9.555170147,13.32211127,9.392774678,14.55035907,15.1203693
"Foxj2",6.86253376,6.779575545,7.985101058,3.699582555,3.743474245,4.267468067,5.058374854
"Foxj3",10.37234825,10.96978196,12.21505714,7.352714461,8.732763709,8.162868738,8.178280999
"Foxk1",22.24672613,24.42800416,26.468749,11.79122398,12.56575892,14.83762911,15.70170722
"Foxk2",23.11607277,23.02494495,23.48408276,23.17025758,24.04761257,21.70115231,21.23486158
"Foxl1",0.194462845,0.168052729,0.170010465,0.207443446,0.064867061,0.113520916,0.131675583
"Foxl2",0.021522684,0.012576838,0.036111507,0,0.012350625,0.012397721,0.01141875
"Foxm1",0.88607702,1.179690081,0.705354088,2.212946304,2.079443175,1.861592817,2.550096583
"Foxn1",0,0,0,0,0,0,0
"Foxn2",18.05526943,18.45228429,19.95471179,19.46487061,19.26777231,16.8692371,16.46008321
"Foxn3",4.160988735,4.760843412,4.775813866,2.679775301,2.487524907,3.1711766,2.985889656
"Foxn4",0.242080187,0.063411402,0.060218318,1.084944393,0.88835486,0.377025514,0.963135327
"Foxo1",17.53051375,26.30920024,21.73543034,10.66431215,11.62656751,11.39109388,11.289467
"Foxo3",14.65467877,22.70947248,23.44133229,5.716760742,7.076798633,7.059290928,5.834802905
"Foxo4",11.74575058,10.64740858,11.73597475,6.854334478,7.247168721,8.145149424,7.751053913
"Foxo6",0.427091158,0.323264425,0.391294507,0.138175647,0.329863606,0.208173937,0.236815548
"Foxp1",42.28555121,15.14526277,46.34601294,23.70774236,27.62003537,9.339995648,28.92351591
"Foxp2",3.030587776,2.689661843,2.90319488,1.338563975,1.866495622,2.163690415,1.858434007
"Foxp3",0.201396532,1.030388598,0.242815155,0.695913058,0.981895013,0.74037006,0.893781471
"Foxp4",30.55064826,31.66684837,31.41940949,20.73866417,20.57020909,21.10537342,27.38035024
"Foxq1",3.590964847,2.355626409,3.02704443,1.886824171,2.0017531,2.08971101,2.6475344
"Foxr1",0,0,0.036934959,0,0.02032647,0.058079964,0.041473592
"Foxr2",0,0,0,0.00966401,0,0.009366232,0
"Foxred1",15.55752586,15.92677232,14.29844252,19.56752339,15.32677665,18.50487608,18.74820544
"Foxred2",0.967704774,1.582777192,0.900067194,1.119343065,0.458558806,0.921816258,0.86026271
"Foxs1",0.523172721,0.340299484,0.518963029,0.822896905,1.210393139,0.559165903,0.683141376
"Fpgs",11.3569576,13.9160729,11.92926416,13.33691814,9.375220869,15.03706048,14.48902854
"Fpgt",30.56736211,31.03999281,26.05528137,28.09197241,32.57897685,32.53459756,29.17096807
"Fpr-rs3",0,0,0,0,0,0,0
"Fpr-rs4",0,0,0,0,0,0,0
"Fpr-rs6",0,0,0,0,0,0,0
"Fpr1",16.86607898,15.49482852,19.26133578,4.996549158,8.599760262,10.55462398,12.23150696
"Fpr2",14.38258083,15.42068004,16.67291128,21.27575785,41.37162074,24.33306851,40.6344783
"Fpr3",0,0,0,0,0,0,0
"Fra10ac1",3.211005391,3.585196689,3.14614946,3.118426586,3.875633839,2.201118943,3.992277502
"Fras1",2.509376875,3.205895373,3.645032653,1.015352045,1.657456872,0.994867935,0.907994151
"Frat1",0.408566836,0.280190513,0.36921604,0.341925389,0.190442997,0.324453063,0.272337598
"Frat2",0.603028235,0.341044619,0.632128519,0.565682683,0.567663427,0.500834158,0.572968759
"Frem1",2.162510597,2.339477985,2.575606447,6.330396285,5.459289408,4.031523101,6.898518114
"Frem2",0.929618272,1.053779228,1.895088871,0.47817857,0.812312272,0.713687162,0.809543051
"Frem3",0.041389856,0.072962641,0,0.049701967,0.050548507,0.260204623,0.075976043
"Frg1",7.034441914,6.874311555,6.68742428,8.236190581,8.003397996,8.973030483,8.036449819
"Frg2f1",0.583428431,0.588421238,0.735403797,0.406003463,0.383944698,0.449391961,0.628039676
"Frk",1.098748319,1.361990286,1.177682974,1.821085907,1.858515313,1.65177486,1.692109333
"Frmd3",0.014738688,0.008589577,0.024449258,0.035222096,0,0.023633044,0.045924315
"Frmd4a",18.69817388,21.36298845,21.49587353,11.29200654,12.91123259,12.47751224,11.77745185
"Frmd4b",17.83927028,15.90620085,15.2105658,16.19985325,15.27754342,15.19891522,13.95697953
"Frmd5",0.736089354,1.088667634,0.390797394,0.655562721,0.306339309,0.578836745,0.376607328
"Frmd6",31.76004581,37.50015908,37.75603161,17.86332915,19.12282897,18.42708511,18.48173329
"Frmd7",0,0.017450393,0,0,0,0,0
"Frmd8",6.728154299,7.083752285,7.067672088,6.357475608,5.413236237,5.840924138,5.999272186
"Frmpd1",0.068010492,0.063746368,0.076728464,0.019334194,0.045703597,0.062250358,0.089005158
"Frmpd3",0,0,0.016981768,0.109545321,0.055454089,0.035508107,0.037458696
"Frmpd4",0.010298936,0.083461596,0.108170106,0.036752234,0.16171117,0.071319574,0.025535106
"Frrs1",0.430557088,0.398862013,0.528780737,0.966207448,1.284787421,0.790189877,1.171495047
"Frrs1l",0,0.084228403,0,0.022066181,0,0.021385638,0
"Frs2",5.202309341,6.198645676,6.2052816,2.718241362,3.553317903,3.678124876,3.450621319
"Frs3",0.440970197,0.445741093,0.405666566,0.28447116,0.22016764,0.220346891,0.266726834
"Fry",25.95811154,27.87996478,28.49067449,9.302314705,12.39452065,11.15552902,9.436843918
"Fryl",13.72540039,18.42303773,16.75938598,8.73336136,10.17573142,8.754966706,10.22858825
"Frzb",0.066594997,0.101070813,0.061093999,0,0.086399574,0.077293202,0.10979069
"Fsbp",0,0,0.145992,1.054585714,0.018054857,0.527158286,0.337705714
"Fscb",0,0,0,0,0,0,0
"Fscn1",2.956700268,7.616952,3.44442901,11.90699433,8.032126423,7.258489321,8.832996724
"Fscn2",0.016639439,0.026288938,0.077742449,0.053811338,0,0.052502198,0.098194315
"Fscn3",0,0,0,0,0,0.004974418,0
"Fsd1",0,0,0,0,0,0,0
"Fsd1l",15.95123314,19.33271028,15.79796565,10.75743335,9.249286321,11.29963876,13.10120869
"Fsd2",1.553898224,2.548532908,0.937214278,1.492426169,1.413858508,1.39257002,0.986462034
"Fshb",0,0,0,0,0,0,0
"Fshr",0,0,0,0,0,0,0
"Fsip1",1.485840024,1.525390469,0.874493341,1.566380546,1.087440539,1.361873246,1.273793975
"Fsip2",0,0,0,0,0,0,0
"Fsip2l",0,0,0,0,0,0,0
"Fst",2.276792259,2.084289212,3.066924166,12.31431656,6.661130126,9.936312994,9.114009755
"Fstl1",33.60372088,33.69803539,29.84539373,49.89346283,42.56833099,36.81634917,42.97237805
"Fstl3",3.752666644,3.735908911,3.996824746,2.913596606,3.160576627,3.048936038,3.117325716
"Fstl4",0.058729571,0.11726131,0.264397512,0.364588934,0.318565451,0.378225521,0.426724201
"Fstl5",0,0,0,0,0,0,0
"Ftcd",0,0,0.032036688,0,0.152835945,0,0
"Ftdc",0,0,0,0,0.046657502,0,0
"Fth1",2125.876756,2002.665678,2030.389139,2007.077881,1915.564683,2129.679921,2017.978955
"Fthl17-ps1",0,0,0,0,0,0,0
"Fthl17a",0,0,0,0,0,0,0
"Fthl17b",0,0,0,0,0,0,0
"Fthl17c",0,0,0,0,0,0,0
"Fthl17d",0,0,0,0,0,0,0
"Fthl17e",0,0,0,0,0,0,0
"Fthl17f",0,0,0,0,0,0,0
"Ftl1",424.4419916,352.6345713,365.7935899,592.6088957,508.109301,483.0339512,545.5886255
"Ftmt",0,0,0,0,0,0,0
"Fto",17.16379087,18.59427275,17.86850959,13.1170528,11.81744167,13.74438925,13.58487845
"Ftsj1",3.365964382,2.572489756,3.128123763,4.108578339,2.961039904,4.031591778,4.067858049
"Ftsj3",9.674525415,11.78664016,11.11730966,12.43340702,12.15862484,14.0869191,12.91659333
"Fubp1",45.07488448,46.49065645,44.98164016,45.56535082,45.47864126,45.64093544,42.14309408
"Fubp3",7.626423971,8.154953496,8.111076763,5.748053317,6.527129222,6.298563791,6.429565991
"Fuca1",23.71581983,25.1470762,22.29087424,30.2269274,27.84808423,26.79627448,29.15984557
"Fuca2",24.44511547,22.94861861,20.63688222,27.05685742,29.2975755,28.78018833,29.59393838
"Fundc1",21.98446174,24.94743348,18.82031515,27.46489387,26.09346805,28.12239475,27.83436012
"Fundc2",10.52360429,10.02816511,9.276180271,13.27869023,13.34898404,13.49593477,12.83277301
"Fuom",2.937730194,3.015823421,2.122109399,8.601179736,8.621122703,5.342930256,4.485347636
"Furin",36.46528438,39.56466713,44.09380471,34.11485297,29.10711084,29.11644058,35.39086912
"Fus",17.92746782,27.53656211,24.63231175,19.88346031,19.13603999,19.37874552,21.19647265
"Fut1",0,0.013787261,0.07849326,0.056587177,0.071612745,0.126810395,0
"Fut10",2.323430129,2.293958244,1.959683053,1.061602171,1.265641678,1.213912478,1.90660823
"Fut11",10.51204106,10.90735315,12.27979135,8.811377939,8.976387546,8.385115594,8.671004777
"Fut2",0.320748896,0.355402742,0.359294667,1.592495887,0.467287445,1.576449123,0.961692392
"Fut4",2.127050813,3.234286883,2.030204751,1.660206274,2.422278115,2.698214198,1.912189499
"Fut7",0.044340073,0.229799662,0.036207266,0.050040353,0.021400353,0.070489194,0.08826605
"Fut8",24.66732049,24.8252469,24.55501875,28.96250314,26.5784534,30.85607454,27.12070949
"Fut9",0.685940949,0.334095268,0.062035217,1.080420638,0.131803116,1.015474804,0.853366529
"Fuz",3.932704088,5.546130475,4.161641018,3.841464964,4.050601305,4.199850818,5.029735754
"Fv1",2.836038297,3.231284542,2.962082452,1.988492748,2.913081471,2.675479897,2.157604181
"Fxn",2.196121445,2.472345275,1.899181714,2.76024882,2.842919046,2.933893452,2.497526116
"Fxr1",225.8208534,179.4618037,192.1828789,165.7419864,200.7487386,220.6430702,166.4756631
"Fxr2",134.5846861,124.4504497,147.6861583,85.57532576,92.47009849,98.79600515,89.73598313
"Fxyd1",78.26308533,62.32475257,67.11540695,80.31161329,76.92438275,82.24211234,78.02938667
"Fxyd2",0,0.418049747,0.458312857,3.996985489,1.206695339,1.986786903,1.898209619
"Fxyd3",3.252870105,3.597095739,3.027896094,5.148929915,2.437423906,6.275845058,4.068722496
"Fxyd4",0,0.085733046,0.039885836,11.60703154,9.604103698,6.639150984,7.768150482
"Fxyd5",140.3249037,128.1115647,127.3701105,242.40127,224.5096018,197.6048931,228.5978188
"Fxyd6",2.107440054,2.248169971,1.536068905,2.146764718,1.813133551,2.251483575,1.617746379
"Fxyd7",0.3234405,0.265928195,0.353070738,0.306346385,0.25524702,0.188898661,0.190742253
"Fyb",1.769902098,3.631945142,2.465972615,3.406435044,2.811438596,2.829974294,2.67526474
"Fyb2",0.136291384,0.13072682,0.093178207,0.163476354,0,0.085855567,0.240852786
"Fyco1",17.7744661,22.08072694,20.84180227,8.648278571,10.22901996,10.39312147,11.91602068
"Fyn",14.7526841,16.19822714,16.27287883,15.49696641,15.6277883,15.43108301,15.69200659
"Fyttd1",23.93513383,24.4061973,24.43239835,23.12421756,22.56872945,23.8386607,21.03352263
"Fzd1",13.08937167,11.68029403,15.0795009,9.679437011,10.19474257,8.793780161,12.51962228
"Fzd10",0.029996312,0.040018611,0.030808151,0.026820477,0.033557899,0.007538005,0.025042732
"Fzd2",5.521110091,4.522235544,5.721426886,2.597473738,4.223586657,4.018728216,4.44449986
"Fzd3",2.602202422,2.901160261,2.776115795,1.904969544,2.614218309,2.569549435,1.963777358
"Fzd4",20.45481252,33.38602163,27.71321437,12.21658716,15.39283097,14.59503114,12.83265807
"Fzd5",7.525590256,6.87309068,7.572203851,6.282187921,8.087956274,5.212303431,7.913806245
"Fzd6",13.55184266,14.48654557,16.0233614,11.12404063,12.12568555,11.22204065,10.80771507
"Fzd7",25.25267665,25.29632459,32.1722533,17.26514873,18.1294605,15.93078114,21.13949109
"Fzd8",7.323996161,6.468111925,7.651524137,2.897779994,2.612727217,3.844187335,4.000828826
"Fzd9",0.188012764,0.109021673,0,0,0.056739727,0.054524603,0
"Fzr1",3.16024942,3.355986833,3.391631266,3.537082965,2.81431739,2.78206468,3.614586249
"G0s2",24.08189403,11.79840948,14.85554882,12.65868392,14.97599045,17.24623026,13.6376088
"G2e3",4.973113102,5.694561495,4.936335197,6.345179501,4.710092188,5.73445338,5.298145028
"G3bp1",44.64910985,50.48720436,41.29686892,64.49148805,65.86121721,56.46944616,60.76646953
"G3bp2",47.55628291,58.09226065,57.18648425,19.69827918,23.08167247,56.51896185,53.95999337
"G6pc",0,0,0,0,0,0,0
"G6pc2",0,0,0,0,0,0,0
"G6pc3",6.373220267,7.69801974,5.470999525,7.897984753,6.592381044,7.980111555,7.92407122
"G6pd2",0.018724676,0,0,0,0.002291112,0.00831917,0
"G6pdx",10.35859658,12.00262179,10.79871197,15.40953975,14.77791397,15.33189164,14.96291665
"Gaa",8.488086659,9.381043212,9.92860922,5.807800228,5.346170514,5.496020067,6.986935963
"Gab1",29.58983504,31.62159137,35.04615325,20.44799791,23.44499163,19.4767131,24.9932244
"Gab2",60.62844133,50.45452515,65.22126503,42.75809157,46.43326941,39.83167691,42.887789
"Gab3",2.668965073,2.552903953,2.251468534,1.504227959,2.016841446,1.498948087,1.531075213
"Gabarap",298.5239316,261.0598296,256.7244479,477.8241834,441.44401,429.5303346,437.4654827
"Gabarapl1",53.56898369,44.82136846,51.33389428,34.46412574,38.52684141,40.12501081,40.14049432
"Gabarapl2",18.6967081,15.44905697,15.70679627,17.63072689,19.39819274,18.53219425,18.04201838
"Gabbr1",10.15520184,11.67744488,13.54728813,5.292860093,6.188420805,6.023379012,6.315334298
"Gabbr2",0.048608425,0,0,0,0,0,0
"Gabpa",8.498308981,9.700581835,9.716532214,6.860390475,8.043882749,8.314970886,7.231032164
"Gabpb1",6.962328269,6.802388615,7.294684657,7.319014456,7.033784872,8.311629568,7.296888949
"Gabpb2",18.54730811,18.03204609,20.41238794,15.35753431,16.27726585,17.30533217,11.35033251
"Gabra1",0,0.044860463,0,0,0,0,0
"Gabra2",0,0,0,0,0,0,0
"Gabra3",2.287862592,3.291374746,1.192356191,1.993649158,1.364215506,2.238484668,1.328846856
"Gabra4",0.533343027,0.184559627,0.485470851,0.374177618,0.137152776,0.171353203,0.157296985
"Gabra5",0,0,0,0,0,0,0
"Gabra6",0,0,0,0,0,0,0
"Gabrb1",0.228121141,0.125191143,0.149673854,0.090889569,0.068658751,0.06013896,0.030439741
"Gabrb2",0,0,0,0,0.102162228,0,0
"Gabrb3",0,0,0.015777488,0,0,0,0
"Gabrd",0,0,0,0.019543018,0,0,0.020557938
"Gabre",0.94011324,1.134693438,1.243376812,0.324119419,0.338730762,0.494975432,0.263477792
"Gabrg1",0,0,0,0,0,0,0
"Gabrg2",0,0.028066089,0,0,0,0,0
"Gabrg3",0,0.017229026,0,0,0,0,0
"Gabrp",61.84705052,62.51852961,46.1124053,87.54398248,73.01217489,81.90025507,95.28497628
"Gabrq",1.008964074,1.495335729,1.26582897,0.370741296,0.454383917,0.72735025,0.503629148
"Gabrr1",0,0.03156038,0,0.511836585,0.196885199,0.547988635,0.493622965
"Gabrr2",0.28692598,0.168375673,0.271683365,0.178553461,0.126916348,0.193430242,0.240141436
"Gabrr3",0,0,0,0,0,0,0
"Gad1",0.19444867,0.457143773,0.127486709,0,0.258511082,0.471956337,0.265880101
"Gad2",0,0,0,0,0,0,0
"Gadd45a",10.39785507,8.312963733,10.6706348,17.68144387,14.3490438,13.75920387,11.95229313
"Gadd45b",34.25975313,42.5440125,41.84284344,30.00866312,38.28805708,35.401626,35.69575489
"Gadd45g",3.570409912,5.014820011,2.678206889,21.87922199,21.87057401,16.53466811,23.62350775
"Gadd45gip1",2.581210948,2.637033975,2.806076784,2.411104192,2.51988634,2.6995415,2.830215937
"Gadl1",0,0,0,0,0,0,0
"Gak",58.19268284,60.8421864,65.26089628,48.06437591,41.71092415,45.4667117,49.63952333
"Gal",0.138946606,0.029689512,0.091561609,0,0.096606474,0.043943642,0.0828449
"Gal3st1",10.54061184,9.065716651,9.658783144,14.5395433,10.91351127,13.99399586,13.26072705
"Gal3st2",0.019569665,0.070743729,0.005294134,0.033408103,0.005905643,0.011275428,0
"Gal3st2b",0.00706988,0.033863993,0.013143128,0.019548586,0.011660654,0.007881082,0
"Gal3st2c",0,0,0,0,0,0,0
"Gal3st3",0.176076108,0.352228814,0.203420146,0.061854056,0.025170189,0.184323316,0.050416975
"Gal3st4",1.205288705,1.366053422,0.867491041,1.057839019,1.240997242,1.319656487,1.616623387
"Galc",17.53692829,20.04243241,17.83459414,18.85557215,17.87878622,16.92047738,18.32751301
"Gale",2.160522819,2.90024314,1.750614871,9.304711324,6.359729467,9.162205269,10.95922217
"Galk1",7.589992466,7.560120671,7.355721253,8.278887849,8.15733453,7.815104248,8.076624334
"Galk2",10.47122587,10.27108382,9.618330757,17.17012326,17.87789332,15.722987,17.3900479
"Galm",2.355488127,2.904594671,2.541218704,3.142301007,3.590066977,3.022027497,3.455193257
"Galns",1.873604583,2.14166953,1.59510047,2.903491078,3.014768812,2.909858956,3.822978802
"Galnt1",46.09857433,49.35344291,45.1735356,67.79972632,63.05948213,65.98914367,62.45897963
"Galnt10",3.845242262,5.751837732,4.785318826,5.608481291,4.47634785,5.324879397,5.642181206
"Galnt11",5.439449103,5.678581471,5.278652815,5.90553468,5.830595919,5.257420657,5.424223565
"Galnt12",1.287382536,1.931597527,1.842970819,3.438190533,2.538684646,4.517196837,3.352046729
"Galnt13",1.923264692,1.786399604,1.324911775,0.901226622,0.655815721,0.680933195,0.468555001
"Galnt14",0.009345767,0,0,0,0,0,0
"Galnt15",5.146329204,6.367061954,5.241035375,0.550125515,0.52131883,0.887390194,0.655208297
"Galnt16",0.557689555,0.561271684,0.266057936,0.830481769,0.627660692,0.684810083,0.793213859
"Galnt17",0.102015569,0.277919932,0.179843153,0.034417203,0.207402432,0.174804074,0.167129609
"Galnt18",36.09216627,32.68864784,38.70894657,24.92827825,26.75081604,28.23994062,25.91989228
"Galnt2",22.31948333,23.73893292,22.86879189,22.74443514,20.92909216,19.6563079,22.7459644
"Galnt3",5.410290405,5.661644267,4.230736461,6.603782735,6.002201532,6.268517178,7.299902162
"Galnt4",7.032527795,7.133606373,7.224475789,6.937062085,6.261583292,6.676970892,6.565980061
"Galnt5",0.320292896,0.474402278,0.332278726,0.617207104,0.46376392,0.648041759,0.829705056
"Galnt6",1.44847324,3.64415323,1.354688058,3.367569488,1.802324311,2.00358118,4.59884824
"Galnt7",10.70042607,12.86012026,10.6129448,16.38147521,20.61865059,16.61077052,16.80089997
"Galnt9",0.054516,0.036119037,0.051606253,0.055357906,0.08716686,0.0878889,0.057467217
"Galntl5",0,0.21161658,0,0,0,0,0
"Galntl6",0,0,0,0,0,0,0
"Galp",0,0,0,0,0,0,0
"Galr1",0,0,0,0,0,0,0
"Galr2",0.135525463,0.081376329,0.154237199,0.053812202,0.045196912,0.150511747,0.024185205
"Galr3",0,0.055027558,0,0,0.309746626,0,0.046548098
"Galt",4.651283605,4.623573202,4.807903172,4.449584739,4.593381462,4.081321249,4.579012908
"Gamt",1.01631313,0.68666294,0.739283172,0.83043566,0.770055575,0.847549013,1.153469116
"Gan",1.561069236,2.005230341,1.96890007,1.323112794,1.181184598,0.876799769,1.215925194
"Ganab",160.8081668,167.7933615,171.2307852,146.5476677,145.2075338,157.4733187,151.1555129
"Ganc",15.71706312,19.03709596,15.32932637,14.02616751,13.13212898,15.01713702,12.92778557
"Gap43",7.761163295,6.63398856,8.287795296,6.726756503,7.768842111,8.074027062,4.249428109
"Gapdh",156.2484348,172.8922778,130.6955315,337.6472038,288.3814505,300.5583458,322.7538878
"Gapdhs",0.233510929,0.307042676,0.303919474,0.113632713,0.103421636,0.148341576,0.163847451
"Gapt",0.401893973,0.603055999,0.403476857,8.84067144,3.566865602,2.920108112,4.076161216
"Gapvd1",20.68605771,16.07116405,23.56359257,14.65250847,9.608645787,16.55027979,16.32385169
"Gar1",2.14216204,3.085229447,2.314712231,4.448155716,3.698525421,3.688610825,3.484974867
"Garem1",1.523518011,1.441432598,2.129730276,0.825739231,1.400042267,1.181366582,1.371091866
"Garem2",0,0,0,0.019777289,0,0,0
"Garnl3",2.619180658,2.926239824,2.97342327,1.879907205,1.987083251,2.32041717,2.201294757
"Gars",17.99433061,18.84708811,17.71545478,20.20062426,19.7264272,20.12269088,22.02381794
"Gart",9.55210135,11.13950499,11.72712799,10.2234835,9.550310986,10.73537061,11.70243144
"Gas1",3.519774236,5.288904555,3.317784461,1.585560305,2.103901035,3.598613083,2.222029498
"Gas2",1.1323633,0.598377718,0.756234311,0.773993042,0.624057669,0.612286793,0.819021
"Gas2l1",7.385440273,7.943653984,8.055511156,6.157421818,7.036157318,6.477921276,7.823538549
"Gas2l2",1.489651716,1.871289469,1.148075309,1.13677546,0.720039624,1.748275927,1.946204879
"Gas2l3",0.346899558,0.423120287,0.350944578,1.476995503,1.392977799,0.840568883,1.287521869
"Gas6",192.4493484,202.1298046,204.1239095,131.8686896,118.0064329,141.6729893,135.3691409
"Gas7",5.609619829,5.473038943,1.359923336,12.05973733,3.395293049,9.470060415,9.525503461
"Gas8",2.916051317,2.985753191,2.328368963,2.206178434,2.021441811,2.158366247,2.432230077
"Gask1a",30.10049554,24.99364393,22.89490758,19.20847572,19.41931273,19.09701965,19.66838419
"Gask1b",15.35038629,13.93804786,17.56641747,20.35009544,23.02674492,19.9060063,18.13572276
"Gast",0,0,0,0,0,0,0
"Gata1",0.284350479,0.365855468,0.224584492,1.303057538,0.753121599,0.790918451,0.975384646
"Gata2",33.10619555,40.71324316,47.43603976,16.52184294,16.87416434,18.3907955,18.14775792
